periodo,regime,nome_regime,ativo,quantidade_meses,peso_medio_estrategia,peso_benchmark,retorno_medio_ativo,contribuicao_estrategia_acumulada_simples,contribuicao_benchmark_acumulada_simples,diferenca_contribuicao_acumulada,contribuicao_media_mensal_estrategia,contribuicao_media_mensal_benchmark,diferenca_contribuicao_media_mensal
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,GC=F,17,0.0833333333333333,0.08333333333333333,0.006303633160738072,0.00893014697771226,0.008930146977712265,-2.5478751053409354e-18,0.0005253027633948388,0.0005253027633948392,-1.498750061965256e-19
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,USDBRL=X,17,0.0833333333333333,0.08333333333333333,0.0033318474220407255,0.00472011718122436,0.0047201171812243595,4.2351647362715017e-19,0.0002776539518367271,0.00027765395183672705,2.4912733742773538e-20
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EURBRL=X,17,0.0833333333333333,0.08333333333333333,1.959111294462809e-05,2.7754076671558485e-05,2.7754076671557618e-05,1.4501204056993622e-18,1.6325927453857933e-06,1.6325927453857423e-06,8.53012003352566e-20
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,JPYBRL=X,17,0.0833333333333333,0.08333333333333333,-0.0027873881336185824,-0.003948799855959657,-0.0039487998559596576,-1.6263032587282567e-19,-0.0002322823444682151,-0.00023228234446821515,-9.56648975722504e-21
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,IMAB11.SA,17,0.0833333333333333,0.08333333333333333,0.0018791896864996244,0.0026621853892078006,0.0026621853892078015,-1.2468324983583363e-18,0.00015659914054163532,0.00015659914054163537,-7.334308813872567e-20
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,B5MB11.SA,17,0.0833333333333333,0.08333333333333333,0.0019982568848244597,0.0028308639201679803,0.0028308639201679825,-1.7889335846010823e-18,0.0001665214070687047,0.00016652140706870485,-1.0523138732947543e-19
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,IB5M11.SA,17,0.0833333333333333,0.08333333333333333,-0.0014081880615568348,-0.001994933087205516,-0.001994933087205517,1.0028870095490916e-18,-0.00011734900512973625,-0.0001173490051297363,5.899335350288774e-20
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,BOVV11.SA,17,0.0833333333333333,0.08333333333333333,0.024225588821583526,0.03431958416390998,0.03431958416391,-1.0245710529988017e-17,0.0020187990684652933,0.002018799068465294,-6.026888547051774e-19
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,FIND11.SA,17,0.0833333333333333,0.08333333333333333,0.018636922957057444,0.026402307522498034,0.026402307522498045,-8.565197162635485e-18,0.0015530769130881197,0.0015530769130881203,-5.038351272138521e-19
TREINO,EXPANSAO_INFLACIONARIA,Expansão inflacionária,MATB11.SA,17,0.0833333333333333,0.08333333333333333,0.036703432985700085,0.051996530063075114,0.05199653006307512,-1.691355389077387e-17,0.0030586194154750067,0.003058619415475007,-9.94914934751404e-19
TREINO,ESTAGFLACAO,Estagflação,NG=F,5,0.0833333333333333,0.08333333333333333,0.135648555537829,0.05652023147409539,0.05652023147409542,-1.734723475976807e-17,0.011304046294819079,0.011304046294819084,-3.469446951953614e-18
TREINO,ESTAGFLACAO,Estagflação,ZC=F,5,0.0833333333333333,0.08333333333333333,-0.020779969369865713,-0.00865832057077738,-0.008658320570777383,3.74049749507499e-18,-0.0017316641141554763,-0.0017316641141554765,7.480994990149981e-19
TREINO,ESTAGFLACAO,Estagflação,GC=F,5,0.0833333333333333,0.08333333333333333,-0.012281455445063698,-0.005117273102109873,-0.005117273102109875,1.7076184216646695e-18,-0.0010234546204219747,-0.001023454620421975,3.415236843329339e-19
TREINO,ESTAGFLACAO,Estagflação,USDBRL=X,5,0.0833333333333333,0.08333333333333333,0.01573100894060106,0.006554587058583772,0.006554587058583775,-1.951563910473908e-18,0.0013109174117167544,0.0013109174117167549,-3.903127820947816e-19
TREINO,ESTAGFLACAO,Estagflação,EURBRL=X,5,0.0833333333333333,0.08333333333333333,0.007452994583380298,0.0031054144097417908,0.0031054144097417908,2.168404344971009e-19,0.0006210828819483581,0.0006210828819483581,4.336808689942018e-20
TREINO,ESTAGFLACAO,Estagflação,JPYBRL=X,5,0.0833333333333333,0.08333333333333333,0.00889059485619706,0.00370441452341544,0.003704414523415441,-8.673617379884035e-19,0.000740882904683088,0.0007408829046830882,-1.7347234759768072e-19
TREINO,ESTAGFLACAO,Estagflação,IMAB11.SA,5,0.0833333333333333,0.08333333333333333,-0.0086837940364592,-0.0036182475151913317,-0.003618247515191333,1.3552527156068805e-18,-0.0007236495030382664,-0.0007236495030382666,2.710505431213761e-19
TREINO,ESTAGFLACAO,Estagflação,B5MB11.SA,5,0.0833333333333333,0.08333333333333333,-0.01568025721975816,-0.006533440508232563,-0.006533440508232567,2.6020852139652106e-18,-0.0013066881016465127,-0.0013066881016465133,5.204170427930421e-19
TREINO,ESTAGFLACAO,Estagflação,IB5M11.SA,5,0.0833333333333333,0.08333333333333333,-0.014438971015804858,-0.006016237923252022,-0.006016237923252024,2.0057740190981832e-18,-0.0012032475846504044,-0.0012032475846504049,4.0115480381963666e-19
TREINO,ESTAGFLACAO,Estagflação,BOVV11.SA,5,0.0833333333333333,0.08333333333333333,-0.037279094985308805,-0.01553295624387866,-0.015532956243878666,5.312590645178972e-18,-0.0031065912487757323,-0.003106591248775733,1.0625181290357944e-18
TREINO,ESTAGFLACAO,Estagflação,FIND11.SA,5,0.0833333333333333,0.08333333333333333,-0.04216535536567014,-0.01756889806902922,-0.017568898069029226,5.7462715141731735e-18,-0.0035137796138058437,-0.0035137796138058454,1.1492543028346347e-18
TREINO,ESTAGFLACAO,Estagflação,MATB11.SA,5,0.0833333333333333,0.08333333333333333,-0.04907307806394342,-0.02044711585997642,-0.020447115859976425,7.982438494924526e-18,-0.0040894231719952835,-0.004089423171995285,1.5964876989849052e-18
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,NG=F,5,0.0833333333333333,0.08333333333333333,0.14488733561883532,0.060369723174514694,0.060369723174514715,-2.2551405187698492e-17,0.012073944634902939,0.012073944634902942,-4.5102810375396986e-18
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,ZC=F,5,0.0833333333333333,0.08333333333333333,0.042897589676068604,0.01787399569836191,0.017873995698361917,-6.938893903907228e-18,0.003574799139672382,0.0035747991396723835,-1.3877787807814458e-18
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,GC=F,5,0.0833333333333333,0.08333333333333333,0.016677107963520142,0.006948794984800055,0.006948794984800058,-1.2197274440461925e-18,0.0013897589969600111,0.0013897589969600116,-2.439454888092385e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,USDBRL=X,5,0.0833333333333333,0.08333333333333333,0.014073601276622022,0.00586400053192584,0.005864000531925841,-2.1616280813929745e-18,0.001172800106385168,0.0011728001063851684,-4.3232561627859487e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,EURBRL=X,5,0.0833333333333333,0.08333333333333333,0.02431280979586596,0.010130337414944145,0.01013033741494415,-3.903127820947816e-18,0.002026067482988829,0.00202606748298883,-7.806255641895632e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,JPYBRL=X,5,0.0833333333333333,0.08333333333333333,0.01973682461531478,0.008223676923047821,0.008223676923047825,-2.3954091748351614e-18,0.0016447353846095643,0.001644735384609565,-4.790818349670323e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,IMAB11.SA,5,0.0833333333333333,0.08333333333333333,0.011128003139719919,0.004636667974883298,0.0046366679748833,-2.3852447794681098e-18,0.0009273335949766595,0.00092733359497666,-4.77048955893622e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,B5MB11.SA,5,0.0833333333333333,0.08333333333333333,0.00729068701539122,0.0030377862564130074,0.003037786256413009,-3.2526065174565133e-19,0.0006075572512826015,0.0006075572512826018,-6.505213034913026e-20
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,IB5M11.SA,5,0.0833333333333333,0.08333333333333333,0.01298877637941424,0.005411990158089264,0.005411990158089268,-2.6020852139652106e-18,0.001082398031617853,0.0010823980316178536,-5.204170427930421e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,BOVV11.SA,5,0.0833333333333333,0.08333333333333333,0.01648544871105066,0.006868936962937771,0.0068689369629377755,-3.2526065174565133e-18,0.0013737873925875543,0.0013737873925875551,-6.505213034913027e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,FIND11.SA,5,0.0833333333333333,0.08333333333333333,0.015116179551475917,0.006298408146448298,0.006298408146448298,-1.5178830414797062e-18,0.0012596816292896596,0.0012596816292896596,-3.035766082959412e-19
TREINO,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,MATB11.SA,5,0.0833333333333333,0.08333333333333333,0.06283179910199627,0.02617991629249843,0.026179916292498443,-9.75781955236954e-18,0.005235983258499686,0.005235983258499688,-1.951563910473908e-18
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,NG=F,13,0.08333333333333329,0.08333333333333333,-0.013354332129038159,-0.014467193139791334,-0.014467193139791334,6.451002926288751e-18,-0.0011128610107531795,-0.0011128610107531795,4.962309943299039e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,ZC=F,13,0.08333333333333329,0.08333333333333333,-0.015125066941188656,-0.016385489186287704,-0.01638548918628771,5.800481622797449e-18,-0.001260422245099054,-0.0012604222450990547,4.461908940613422e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,GC=F,13,0.08333333333333329,0.08333333333333333,0.019052329065893634,0.020640023154718086,0.020640023154718096,-5.55653613398821e-18,0.0015876940888244681,0.001587694088824469,-4.274258564606316e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,USDBRL=X,13,0.08333333333333329,0.08333333333333333,0.004821974067823686,0.005223805240142323,0.005223805240142324,-1.0299920638612292e-18,0.00040183117231864027,0.0004018311723186403,-7.923015875855609e-20
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,EURBRL=X,13,0.08333333333333329,0.08333333333333333,0.003601461164596478,0.0039015829283128465,0.003901582928312849,-2.7308342219478643e-18,0.0003001217637163728,0.000300121763716373,-2.1006417091906648e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,JPYBRL=X,13,0.08333333333333329,0.08333333333333333,0.001506593219119709,0.001632142654046349,0.0016321426540463477,4.506215279392878e-19,0.00012554943492664223,0.00012554943492664215,3.466319445686829e-20
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,IMAB11.SA,13,0.08333333333333329,0.08333333333333333,0.03212681365156905,0.034804048122533134,0.03480404812253315,-1.474514954580286e-17,0.0026772344709640873,0.002677234470964088,-1.1342422727540662e-18
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,B5MB11.SA,13,0.08333333333333329,0.08333333333333333,0.02600019605082216,0.028166879055057333,0.028166879055057336,-7.657177843178875e-18,0.0021666830042351795,0.00216668300423518,-5.890136802445288e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,IB5M11.SA,13,0.08333333333333329,0.08333333333333333,0.002079625828108908,0.002252927980451316,0.002252927980451317,-7.995991022080595e-19,0.00017330215234240894,0.000173302152342409,-6.150762324677381e-20
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,BOVV11.SA,13,0.08333333333333329,0.08333333333333333,0.008261599675007215,0.008950066314591148,0.008950066314591148,-2.5343225781848666e-18,0.0006884666395839344,0.0006884666395839344,-1.9494789062960513e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,FIND11.SA,13,0.08333333333333329,0.08333333333333333,0.0063171525104521765,0.006843581886323189,0.006843581886323196,-2.947674656444965e-18,0.0005264293758710146,0.0005264293758710151,-2.267442043419204e-19
TESTE,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,MATB11.SA,13,0.08333333333333329,0.08333333333333333,-0.005682637851803247,-0.006156191006120181,-0.006156191006120181,1.2366681029912785e-18,-0.000473553154316937,-0.000473553154316937,9.512831561471373e-20
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,NG=F,13,0.08333333333333329,0.08333333333333333,0.0486536564505181,0.05270812782139459,0.05270812782139461,-1.826880660638075e-17,0.004054471370876507,0.004054471370876509,-1.4052928158754423e-18
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,ZC=F,13,0.08333333333333329,0.08333333333333333,0.008838179833215,0.009574694819316248,0.00957469481931625,-3.2526065174565133e-18,0.0007365149861012499,0.00073651498610125,-2.502005013428087e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,GC=F,13,0.08333333333333329,0.08333333333333333,0.034685543564821876,0.037576005528557006,0.03757600552855702,-1.2078689827846323e-17,0.002890461963735154,0.0028904619637351555,-9.291299867574094e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,USDBRL=X,13,0.08333333333333329,0.08333333333333333,-0.00377436330038697,-0.004088893575419213,-0.004088893575419215,1.951563910473908e-18,-0.0003145302750322471,-0.0003145302750322473,1.5012030080568523e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EURBRL=X,13,0.08333333333333329,0.08333333333333333,0.0004445222355336617,0.00048156575516146633,0.0004815657551614659,0.0,3.7043519627805104e-05,3.704351962780507e-05,0.0
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,JPYBRL=X,13,0.08333333333333329,0.08333333333333333,-0.005848456845747585,-0.006335828249559881,-0.006335828249559883,1.81603863891322e-18,-0.00048737140381229855,-0.0004873714038122987,1.3969527991640154e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,IMAB11.SA,13,0.08333333333333329,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,B5MB11.SA,13,0.08333333333333329,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,IB5M11.SA,13,0.08333333333333329,0.08333333333333333,0.001519420390741846,0.0016460387566369992,0.0016460387566369994,-5.149960319306146e-19,0.00012661836589515377,0.0001266183658951538,-3.9615079379278044e-20
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,BOVV11.SA,13,0.08333333333333329,0.08333333333333333,0.006845224902808992,0.007415660311376407,0.007415660311376409,-1.734723475976807e-18,0.000570435408567416,0.0005704354085674161,-1.3344026738283132e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,FIND11.SA,13,0.08333333333333329,0.08333333333333333,0.01219884530304302,0.013215415744963262,0.013215415744963264,-4.9873299934333204e-18,0.0010165704419202509,0.001016570441920251,-3.8364076872564e-19
TESTE,EXPANSAO_INFLACIONARIA,Expansão inflacionária,MATB11.SA,13,0.08333333333333329,0.08333333333333333,-0.004207853439362186,-0.004558507892642364,-0.004558507892642367,2.2971533529536625e-18,-0.0003506544532801819,-0.0003506544532801821,1.7670410407335865e-19
TESTE,ESTAGFLACAO,Estagflação,NG=F,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,ZC=F,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,GC=F,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,USDBRL=X,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,EURBRL=X,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,JPYBRL=X,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,IMAB11.SA,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,B5MB11.SA,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,IB5M11.SA,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,BOVV11.SA,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,FIND11.SA,0,,0.08333333333333333,,,,,,,
TESTE,ESTAGFLACAO,Estagflação,MATB11.SA,0,,0.08333333333333333,,,,,,,
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,NG=F,3,0.0833333333333333,0.08333333333333333,0.08119121431581285,0.020297803578953205,0.020297803578953215,-6.938893903907228e-18,0.0067659345263177345,0.006765934526317738,-2.3129646346357427e-18
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,ZC=F,3,0.0833333333333333,0.08333333333333333,0.019752955523671466,0.004938238880917865,0.004938238880917866,-1.8431436932253575e-18,0.0016460796269726216,0.001646079626972622,-6.143812310751192e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,GC=F,3,0.0833333333333333,0.08333333333333333,0.044030050680768006,0.011007512670191996,0.011007512670192,-3.469446951953614e-18,0.003669170890063999,0.0036691708900639997,-1.1564823173178713e-18
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,USDBRL=X,3,0.0833333333333333,0.08333333333333333,0.015430725519665968,0.00385768137991649,0.0038576813799164915,-1.463672932855431e-18,0.0012858937933054968,0.0012858937933054972,-4.87890977618477e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,EURBRL=X,3,0.0833333333333333,0.08333333333333333,0.016679238191494767,0.00416980954787369,0.004169809547873692,-1.599198204416119e-18,0.0013899365159578967,0.0013899365159578973,-5.330660681387064e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,JPYBRL=X,3,0.0833333333333333,0.08333333333333333,-0.0009124388569711345,-0.00022810971424278362,-0.00022810971424278362,-2.168404344971009e-19,-7.60365714142612e-05,-7.60365714142612e-05,-7.228014483236696e-20
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,IMAB11.SA,3,0.0833333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,B5MB11.SA,3,0.0833333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,IB5M11.SA,3,0.0833333333333333,0.08333333333333333,0.010949619330072135,0.0027374048325180325,0.0027374048325180334,-8.131516293641283e-19,0.0009124682775060108,0.0009124682775060112,-2.710505431213761e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,BOVV11.SA,3,0.0833333333333333,0.08333333333333333,0.0336871922692704,0.008421798067317597,0.0084217980673176,-2.8189256484623115e-18,0.002807266022439199,0.0028072660224392003,-9.396418828207704e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,FIND11.SA,3,0.0833333333333333,0.08333333333333333,0.0243149148439739,0.006078728710993472,0.006078728710993474,-2.222614453595284e-18,0.0020262429036644906,0.0020262429036644915,-7.408714845317613e-19
TESTE,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,MATB11.SA,3,0.0833333333333333,0.08333333333333333,0.056497007087781166,0.014124251771945286,0.01412425177194529,-4.255493527005605e-18,0.004708083923981762,0.0047080839239817636,-1.4184978423352017e-18
